stress-ng: 14:21:36.11 info:  [556] apparmor: stressor will be skipped, AppArmor is not available
stress-ng: 14:21:36.11 info:  [556] bad_ioctl stressor will be skipped, need to be running without root privilege for this stressor
stress-ng: 14:21:36.11 info:  [556] cpu_online stressor will be skipped, cannot write to cpu1 online sysfs control file
stress-ng: 14:21:36.11 info:  [556] efivar stressor will be skipped, need to have access to EFI vars in /sys/firmware/efi/vars
stress-ng: 14:21:36.11 info:  [556] exec stressor must not run as root, skipping the stressor
stress-ng: 14:21:36.11 info:  [556] /sys/kernel/mm/page_idle/bitmap stressor will be skipped, cannot access file idle_page
stress-ng: 14:21:36.11 info:  [556] ipsec_mb: stressor will be skipped, CPU needs to be an x86-64 and a recent IPSec MB library is required.
stress-ng: 14:21:36.11 info:  [556] pidfd: stressor will be skipped, system call not supported at build time
stress-ng: 14:21:36.12 info:  [556] rdrand stressor will be skipped, CPU does not support the rdrand instruction.
stress-ng: 14:21:36.12 info:  [556] spawn stressor must not run as root, skipping the stressor
stress-ng: 14:21:36.12 info:  [556] tsc stressor will be skipped, CPU does not support the rdtsc instruction.
stress-ng: 14:21:36.12 info:  [556] tun stressor will be skipped, cannot open /dev/net/tun
stress-ng: 14:21:36.12 info:  [556] disabled 'bind-mount' as it may hang or reboot the machine (enable it with the --pathological option)
stress-ng: 14:21:36.12 info:  [556] disabled 'mlockmany' as it may hang or reboot the machine (enable it with the --pathological option)
stress-ng: 14:21:36.12 info:  [556] disabled 'oom-pipe' as it may hang or reboot the machine (enable it with the --pathological option)
stress-ng: 14:21:36.12 info:  [556] disabled 'watchdog' as it may hang or reboot the machine (enable it with the --pathological option)
stress-ng: 14:21:36.13 info:  [556] defaulting to a 60 second run per stressor
stress-ng: 14:21:36.13 info:  [556] dispatching hogs: 4 aio, 4 aiol, 4 atomic, 4 bad-altstack, 4 bigheap, 4 branch, 4 brk, 4 bsearch, 4 cache, 4 cap, 4 chroot, 4 clock, 4 clone, 4 close, 4 context, 4 cpu, 4 crypt, 4 daemon, 4 dev, 4 dev-shm, 4 dynlib, 4 enosys, 4 env, 4 epoll, 4 fault, 4 fifo, 4 fork, 4 fp-error, 4 full, 4 funccall, 4 funcret, 4 futex, 4 get, 4 getrandom, 4 hdd, 4 heapsort, 4 hrtimers, 4 hsearch, 4 icache, 4 icmp-flood, 4 itimer, 4 judy, 4 kcmp, 4 key, 4 kill, 4 klog, 4 lockbus, 4 longjmp, 4 loop, 4 lsearch, 4 madvise, 4 malloc, 4 matrix, 4 matrix-3d, 4 mcontend, 4 membarrier, 4 memcpy, 4 memfd, 4 memrate, 4 memthrash, 4 mergesort, 4 mincore, 4 mmap, 4 mmapaddr, 4 mmapfixed, 4 mmapfork, 4 mmapmany, 4 mq, 4 mremap, 4 msg, 4 msync, 4 nanosleep, 4 netdev, 4 netlink-task, 4 nice, 4 nop, 4 null, 4 opcode, 4 personality, 4 physpage, 4 pipe, 4 pipeherd, 4 poll, 4 prctl, 4 pthread, 4 ptrace, 4 pty, 4 qsort, 4 quota, 4 radixsort, 4 ramfs, 4 rawdev, 4 rawpkt, 4 rawsock, 4 rawudp, 4 readahead, 4 reboot, 4 remap, 4 resources, 4 revio, 4 rlimit, 4 rmap, 4 rtc, 4 schedpolicy, 4 seal, 4 seccomp, 4 seek, 4 sem, 4 sem-sysv, 4 sendfile, 4 session, 4 set, 4 shellsort, 4 shm, 4 shm-sysv, 4 sigabrt, 4 sigchld, 4 sigfd, 4 sigfpe, 4 sigio, 4 sigpending, 4 sigpipe, 4 sigq, 4 sigrt, 4 sigsegv, 4 sigsuspend, 4 sigtrap, 4 skiplist, 4 sleep, 4 sock, 4 sockabuse, 4 sockdiag, 4 sockfd, 4 sockpair, 4 sockmany, 4 softlockup, 4 splice, 4 stack, 4 stackmmap, 4 str, 4 stream, 4 swap, 4 switch, 4 sysbadaddr, 4 sysinval, 4 sysfs, 4 tee, 4 timer, 4 timerfd, 4 tlb-shootdown, 4 tmpfs, 4 tsearch, 4 udp, 4 udp-flood, 4 unshare, 4 urandom, 4 vdso, 4 vecmath, 4 vfork, 4 vforkmany, 4 vm, 4 vm-addr, 4 vm-rw, 4 vm-segv, 4 vm-splice, 4 wait, 4 wcs, 4 x86syscall, 4 yield, 4 zero, 4 zlib, 4 zombie
stress-ng: 15:34:42.27 info:  [31587] stress-ng-memrate: write64: 542.17 MB/sec
stress-ng: 15:34:42.28 info:  [31587] stress-ng-memrate:  read64: 589.15 MB/sec
stress-ng: 15:34:42.28 info:  [31587] stress-ng-memrate: write32: 546.52 MB/sec
stress-ng: 15:34:42.28 info:  [31587] stress-ng-memrate:  read32: 611.39 MB/sec
stress-ng: 15:34:42.28 info:  [31587] stress-ng-memrate: write16: 532.40 MB/sec
stress-ng: 15:34:42.28 info:  [31587] stress-ng-memrate:  read16: 567.39 MB/sec
stress-ng: 15:34:42.28 info:  [31587] stress-ng-memrate:  write8: 329.34 MB/sec
stress-ng: 15:34:42.28 info:  [31587] stress-ng-memrate:   read8: 351.00 MB/sec
stress-ng: 15:34:42.27 info:  [31588] stress-ng-memrate: write64: 440.90 MB/sec
stress-ng: 15:34:42.28 info:  [31588] stress-ng-memrate:  read64: 536.15 MB/sec
stress-ng: 15:34:42.28 info:  [31588] stress-ng-memrate: write32: 514.87 MB/sec
stress-ng: 15:34:42.28 info:  [31588] stress-ng-memrate:  read32: 562.36 MB/sec
stress-ng: 15:34:42.28 info:  [31588] stress-ng-memrate: write16: 474.57 MB/sec
stress-ng: 15:34:42.28 info:  [31588] stress-ng-memrate:  read16: 520.59 MB/sec
stress-ng: 15:34:42.28 info:  [31588] stress-ng-memrate:  write8: 312.68 MB/sec
stress-ng: 15:34:42.28 info:  [31588] stress-ng-memrate:   read8: 330.15 MB/sec
stress-ng: 15:34:42.33 info:  [31590] stress-ng-memrate: write64: 36.98 MB/sec
stress-ng: 15:34:42.33 info:  [31590] stress-ng-memrate:  read64: 265.62 MB/sec
stress-ng: 15:34:42.33 info:  [31590] stress-ng-memrate: write32: 248.76 MB/sec
stress-ng: 15:34:42.33 info:  [31590] stress-ng-memrate:  read32: 310.72 MB/sec
stress-ng: 15:34:42.33 info:  [31590] stress-ng-memrate: write16: 276.55 MB/sec
stress-ng: 15:34:42.33 info:  [31590] stress-ng-memrate:  read16: 263.27 MB/sec
stress-ng: 15:34:42.33 info:  [31590] stress-ng-memrate:  write8: 160.32 MB/sec
stress-ng: 15:34:42.33 info:  [31590] stress-ng-memrate:   read8: 177.43 MB/sec
stress-ng: 15:34:42.33 info:  [31589] stress-ng-memrate: write64: 408.35 MB/sec
stress-ng: 15:34:42.33 info:  [31589] stress-ng-memrate:  read64: 460.95 MB/sec
stress-ng: 15:34:42.33 info:  [31589] stress-ng-memrate: write32: 389.17 MB/sec
stress-ng: 15:34:42.33 info:  [31589] stress-ng-memrate:  read32: 398.41 MB/sec
stress-ng: 15:34:42.33 info:  [31589] stress-ng-memrate: write16: 364.05 MB/sec
stress-ng: 15:34:42.33 info:  [31589] stress-ng-memrate:  read16: 402.15 MB/sec
stress-ng: 15:34:42.33 info:  [31589] stress-ng-memrate:  write8: 229.15 MB/sec
stress-ng: 15:34:42.33 info:  [31589] stress-ng-memrate:   read8: 251.75 MB/sec
stress-ng: 15:34:42.35 info:  [31597] stress-ng-memthrash: starting 1 thread on each of the 4 stressors on a 4 CPU system
stress-ng: 15:42:53.88 info:  [24020] stress-ng-mq: POSIX message queue requested size 32 messages, maximum of 10 allowed
stress-ng: 15:42:53.88 info:  [24019] stress-ng-mq: POSIX message queue requested size 32 messages, maximum of 10 allowed
stress-ng: 15:42:53.88 info:  [24021] stress-ng-mq: POSIX message queue requested size 32 messages, maximum of 10 allowed
stress-ng: 15:42:53.88 info:  [24018] stress-ng-mq: POSIX message queue requested size 32 messages, maximum of 10 allowed
stress-ng: 15:57:55.18 info:  [32698] stress-ng-pipeherd: 1.02 context switches per bogo operation (26977.29 per second)
stress-ng: 15:57:55.35 info:  [32696] stress-ng-pipeherd: 0.98 context switches per bogo operation (27518.24 per second)
stress-ng: 15:57:55.37 info:  [32715] stress-ng-pipeherd: 1.18 context switches per bogo operation (28396.33 per second)
stress-ng: 15:57:55.41 info:  [32697] stress-ng-pipeherd: 0.92 context switches per bogo operation (27396.59 per second)
stress-ng: 16:00:55.46 info:  [18615] stress-ng-pthread: 100.00% of iterations could not reach requested 30000 threads (instance 2)
stress-ng: 16:00:55.47 info:  [18614] stress-ng-pthread: 99.78% of iterations could not reach requested 30000 threads (instance 1)
stress-ng: 16:00:55.49 info:  [18616] stress-ng-pthread: 100.00% of iterations could not reach requested 30000 threads (instance 3)
stress-ng: 16:00:55.49 info:  [18613] stress-ng-pthread: 99.79% of iterations could not reach requested 30000 threads (instance 0)
stress-ng: 16:12:09.11 info:  [13563] stress-ng-readahead: test expired during test setup (writing of data file)
stress-ng: 16:12:09.11 info:  [13564] stress-ng-readahead: test expired during test setup (writing of data file)
stress-ng: 16:12:09.11 info:  [13561] stress-ng-readahead: test expired during test setup (writing of data file)
stress-ng: 16:12:09.13 info:  [13562] stress-ng-readahead: test expired during test setup (writing of data file)
stress-ng: 16:17:17.13 info:  [20891] stress-ng-revio: average number of extents 22688.00
stress-ng: 16:17:17.26 info:  [20889] stress-ng-revio: average number of extents 32404.00
stress-ng: 16:17:17.34 info:  [20888] stress-ng-revio: average number of extents 35592.00
stress-ng: 16:17:25.79 info:  [20890] stress-ng-revio: average number of extents 29276.00
stress-ng: 16:47:18.44 info:  [31474] stress-ng-sleep: 0.00% of iterations could not reach requested 30000 threads (instance 2)
stress-ng: 16:47:18.45 info:  [31472] stress-ng-sleep: 0.00% of iterations could not reach requested 30000 threads (instance 0)
stress-ng: 16:47:18.46 info:  [31475] stress-ng-sleep: 0.00% of iterations could not reach requested 30000 threads (instance 3)
stress-ng: 16:47:18.46 info:  [31473] stress-ng-sleep: 0.00% of iterations could not reach requested 30000 threads (instance 1)
stress-ng: 16:51:20.60 info:  [556] successful run completed in 8984.44s (2 hours, 29 mins, 44.44 secs)
stress-ng: 16:51:20.61 info:  [556] stressor       bogo ops real time  usr time  sys time   bogo ops/s   bogo ops/s
stress-ng: 16:51:20.61 info:  [556]                           (secs)    (secs)    (secs)   (real time) (usr+sys time)
stress-ng: 16:51:20.78 info:  [556] seccomp           10305     60.02     18.72    117.89       171.71        75.43
stress-ng: 16:51:20.78 info:  [556] seek              33998     63.69      0.20      3.57       533.77      9018.04
stress-ng: 16:51:20.79 info:  [556] sem            12752818     60.02     35.60    203.24    212490.99     53394.82
stress-ng: 16:51:20.79 info:  [556] sem-sysv        1996053     60.07      8.68     56.59     33226.77     30581.48
stress-ng: 16:51:20.79 info:  [556] sendfile             33     60.48      0.00    132.13         0.55         0.25
stress-ng: 16:51:20.79 info:  [556] session           24692     60.00     94.15     58.54       411.55       161.71
stress-ng: 16:51:20.79 info:  [556] set             1041503     60.00     17.02     88.13     17358.36      9904.93
stress-ng: 16:51:20.79 info:  [556] shellsort             0     60.01    160.16      1.15         0.00         0.00
stress-ng: 16:51:20.79 info:  [556] shm                   0     80.95      0.05      3.74         0.00         0.00
stress-ng: 16:51:20.80 info:  [556] shm-sysv             61    104.72      0.36      8.94         0.58         6.56
stress-ng: 16:51:20.80 info:  [556] sigabrt           48274     60.00     80.69     68.13       804.58       324.38
stress-ng: 16:51:20.80 info:  [556] sigchld          112725     60.00     58.82     86.15      1878.75       777.57
stress-ng: 16:51:20.80 info:  [556] sigfd           9881515     60.00     44.78    192.46    164685.15     41651.98
stress-ng: 16:51:20.80 info:  [556] sigfpe          6513296     60.00     39.61    122.19    108555.87     40255.23
stress-ng: 16:51:20.80 info:  [556] sigio           3895981     60.00     14.97    218.57     64932.32     16682.29
stress-ng: 16:51:20.80 info:  [556] sigpending      9056011     60.00     19.60    142.14    150934.62     55991.16
stress-ng: 16:51:20.81 info:  [556] sigpipe         1198303     60.00     43.72    109.05     19971.80      7843.84
stress-ng: 16:51:20.81 info:  [556] sigq           28702783     60.00     26.07    173.94    478362.86    143506.74
stress-ng: 16:51:20.81 info:  [556] sigrt           4896481     60.03     25.19    191.83     81567.86     22562.35
stress-ng: 16:51:20.81 info:  [556] sigsegv         8113074     60.00     27.26    134.39    135219.04     50189.14
stress-ng: 16:51:20.81 info:  [556] sigsuspend      2334841     60.00     12.26    188.28     38913.14     11642.77
stress-ng: 16:51:20.81 info:  [556] sigtrap        10194876     60.00     15.95    145.95    169915.68     62970.20
stress-ng: 16:51:20.81 info:  [556] skiplist             14     66.98    182.61      1.37         0.21         0.08
stress-ng: 16:51:20.82 info:  [556] sleep            751721     60.12     19.03    220.56     12503.79      3137.53
stress-ng: 16:51:20.82 info:  [556] sock              11280     60.01      4.19    187.30       187.98        58.91
stress-ng: 16:51:20.82 info:  [556] sockabuse          9281     60.00      4.97     86.86       154.68       101.07
stress-ng: 16:51:20.82 info:  [556] sockdiag              0      0.14      0.00      0.00         0.00         0.00
stress-ng: 16:51:20.82 info:  [556] sockfd          3710352     60.79     12.11    175.22     61037.79     19806.50
stress-ng: 16:51:20.82 info:  [556] sockpair        5453361     59.32      8.75    124.87     91933.12     40812.46
stress-ng: 16:51:20.82 info:  [556] for a 8984.44s run time:
stress-ng: 16:51:20.82 info:  [556]   35937.76s available CPU time
stress-ng: 16:51:20.82 info:  [556]    6431.31s user time   ( 17.90%)
stress-ng: 16:51:20.82 info:  [556]   11900.89s system time ( 33.12%)
stress-ng: 16:51:20.82 info:  [556]   18332.20s total time  ( 51.01%)
stress-ng: 16:51:20.83 info:  [556] load average: 17.16 64.63 44.14
