pi@raspberrypi:~$  sudo reboot
[    9.961762] [<80152eb8>] (do_idle) from [<801531f8>] (cpu_startup_entry+0x28/0x2c)
[    9.972141] [<801531f8>] (cpu_startup_entry) from [<8010fee4>] (secondary_start_kernel+0x134/0x140)
[    9.984034] [<8010fee4>] (secondary_start_kernel) from [<0010270c>] (0x10270c)
[    9.992712] CPU2: stopping
[    9.996822] CPU: 2 PID: 0 Comm: swapper/2 Tainted: G      D W         4.19.118-v7+ #1311
[   10.007699] Hardware name: BCM2835
[   10.012481] [<801120c8>] (unwind_backtrace) from [<8010d5fc>] (show_stack+0x20/0x24)
[   10.023067] [<8010d5fc>] (show_stack) from [<80856da8>] (dump_stack+0xe0/0x124)
[   10.031834] [<80856da8>] (dump_stack) from [<801104e0>] (handle_IPI+0x388/0x3a8)
[   10.042014] [<801104e0>] (handle_IPI) from [<801021f4>] (bcm2836_arm_irqchip_handle_irq+0xa0/0xa4)
[   10.053778] [<801021f4>] (bcm2836_arm_irqchip_handle_irq) from [<801019bc>] (__irq_svc+0x5c/0x7c)
[   10.065440] Exception stack(0xba52ff38 to 0xba52ff80)
[   10.071877] ff20:                                                       80109ae4 00000000
[   10.082708] ff40: 40000093 40000093 80d04d70 ba52e000 80d04db8 00000004 80d8fb3e 410fd034
[   10.093496] ff60: 00000000 ba52ff94 80d0517c ba52ff88 00000000 80109ae8 40000013 ffffffff
[   10.104285] [<801019bc>] (__irq_svc) from [<80109ae8>] (arch_cpu_idle+0x34/0x4c)
[   10.114307] [<80109ae8>] (arch_cpu_idle) from [<80873e74>] (default_idle_call+0x34/0x48)
[   10.125136] [<80873e74>] (default_idle_call) from [<80152eb8>] (do_idle+0xec/0x16c)
[   10.135581] [<80152eb8>] (do_idle) from [<801531f8>] (cpu_startup_entry+0x28/0x2c)
[   10.145960] [<801531f8>] (cpu_startup_entry) from [<8010fee4>] (secondary_start_kernel+0x134/0x140)
[   10.157879] [<8010fee4>] (secondary_start_kernel) from [<0010270c>] (0x10270c)
[   10.884116] SMP: failed to stop secondary CPUs
[   10.889989] ---[ end Kernel panic - not syncing: Fatal exception in interrupt ]---
